TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN83641,2025-05-07,5428,SUCCESS,T N1,Tadipatri,Hyderabad,CASH,""
TXN66394,2025-05-03,1595,FAILED,ANN4,Annavaram,Hyderabad,CASH,Account Blocked
TXN43042,2025-05-05,5786,SUCCESS,ANN6,Annavaram,Hyderabad,NEFT,""
TXN17502,2025-05-02,8129,SUCCESS,HAD3,HimayatNagar,Gujarat,CREDIT CARD,""
TXN90829,2025-05-07,9662,SUCCESS,TAM5,Tanuku,Hyderabad,CREDIT CARD,""
TXN76849,2025-05-01,9705,FAILED,ANN4,Annavaram,Hyderabad,CREDIT CARD,Network Timeout
TXN72621,2025-05-07,9214,SUCCESS,HAD7,HimayatNagar,Gujarat,CASH,""
TXN91001,2025-05-01,8631,FAILED,VIM3,Bharat Nagar,Gujarat,CREDIT CARD,Network Timeout
TXN84798,2025-05-06,9586,FAILED,VIM6,Bharat Nagar,Gujarat,CREDIT CARD,Technical Error
TXN84630,2025-05-04,3206,FAILED,KOT2,Kormangala,Gujarat,DEBIT CARD,Invalid Account Number
TXN99061,2025-05-03,2607,FAILED,VIM1,Bharat Nagar,Gujarat,CREDIT CARD,Exceeded Limit
TXN84561,2025-05-06,4818,SUCCESS,KOT9,Kormangala,Gujarat,DEBIT CARD,""
TXN37247,2025-05-05,7303,FAILED,HAD8,HimayatNagar,Gujarat,DEBIT CARD,Invalid Account Number
TXN48048,2025-05-05,8153,FAILED,HAD5,HimayatNagar,Gujarat,CASH,Network Timeout
TXN10474,2025-05-02,3125,SUCCESS,VEL1,Vilaspur,Hyderabad,DEBIT CARD,""
TXN98970,2025-05-01,7224,SUCCESS,T N9,Tadipatri,Hyderabad,DEBIT CARD,""
TXN74113,2025-05-03,5007,SUCCESS,HAD1,HimayatNagar,Gujarat,CASH,""
TXN19488,2025-05-07,8301,FAILED,VEL2,Vilaspur,Hyderabad,DEBIT CARD,Invalid Account Number
TXN56653,2025-05-05,6764,SUCCESS,VIM4,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN34256,2025-05-04,6761,FAILED,HAD7,HimayatNagar,Gujarat,NEFT,Exceeded Limit
TXN15056,2025-05-05,887,FAILED,VIM2,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
TXN19842,2025-05-04,8962,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,""
TXN88756,2025-05-01,7389,SUCCESS,ANN2,Annavaram,Hyderabad,CASH,""
TXN82572,2025-05-02,474,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN41170,2025-05-05,7027,SUCCESS,VIM4,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN54287,2025-05-04,6667,SUCCESS,HAD5,HimayatNagar,Gujarat,DEBIT CARD,""
TXN13813,2025-05-01,4497,FAILED,VIM4,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN63498,2025-05-01,5291,SUCCESS,HAD4,HimayatNagar,Gujarat,CASH,""
TXN10797,2025-05-04,3046,FAILED,VEL1,Vilaspur,Hyderabad,DEBIT CARD,Network Timeout
TXN10019,2025-05-05,9147,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,""
TXN86358,2025-05-06,8143,FAILED,TAM6,Tanuku,Hyderabad,CASH,Exceeded Limit
TXN16762,2025-05-04,3345,SUCCESS,VIM7,Bharat Nagar,Gujarat,NEFT,""
TXN23937,2025-05-01,6444,SUCCESS,KOT9,Kormangala,Gujarat,CREDIT CARD,""
TXN73006,2025-05-05,1453,SUCCESS,TAM2,Tanuku,Hyderabad,DEBIT CARD,""
TXN35278,2025-05-02,407,SUCCESS,VIM7,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN65685,2025-05-07,5817,FAILED,VIM5,Bharat Nagar,Gujarat,CREDIT CARD,Insufficient Funds
TXN14966,2025-05-03,2036,FAILED,T N2,Tadipatri,Hyderabad,DEBIT CARD,Account Blocked
TXN87637,2025-05-06,4061,SUCCESS,ANN9,Annavaram,Hyderabad,CREDIT CARD,""
TXN48739,2025-05-02,2159,SUCCESS,TAM9,Tanuku,Hyderabad,NEFT,""
TXN39008,2025-05-03,5266,SUCCESS,ANN7,Annavaram,Hyderabad,DEBIT CARD,""
TXN82754,2025-05-01,5604,SUCCESS,VIM8,VijayPur,Gujarat,DEBIT CARD,""
TXN82327,2025-05-06,1352,FAILED,VEL4,Vilaspur,Hyderabad,NEFT,Network Timeout
TXN34905,2025-05-01,3298,FAILED,KOT7,Kormangala,Gujarat,CASH,Technical Error
TXN57039,2025-05-04,9256,FAILED,KOT4,Kormangala,Gujarat,CREDIT CARD,Insufficient Funds
TXN84855,2025-05-05,7148,FAILED,VEL9,Vilaspur,Hyderabad,CREDIT CARD,Account Blocked
TXN38127,2025-05-01,4542,SUCCESS,VIM6,VijayPur,Gujarat,CREDIT CARD,""
TXN95025,2025-05-01,7535,FAILED,VIM7,VijayPur,Gujarat,CREDIT CARD,Invalid Account Number
TXN92220,2025-05-03,3002,SUCCESS,HAD3,HimayatNagar,Gujarat,CASH,""
TXN55258,2025-05-02,3252,SUCCESS,HAD5,HimayatNagar,Gujarat,DEBIT CARD,""
TXN40409,2025-05-04,7613,SUCCESS,TAM6,Tanuku,Hyderabad,CREDIT CARD,""
TXN83532,2025-05-04,7168,SUCCESS,VIM6,Bharat Nagar,Gujarat,DEBIT CARD,""
TXN82990,2025-05-02,3136,SUCCESS,ANN5,Annavaram,Hyderabad,CASH,""
TXN50926,2025-05-05,586,SUCCESS,ANN8,Annavaram,Hyderabad,NEFT,""
TXN18580,2025-05-07,2816,SUCCESS,ANN5,Annavaram,Hyderabad,CREDIT CARD,""
TXN68133,2025-05-05,3249,FAILED,VIM2,VijayPur,Gujarat,CASH,Account Blocked
TXN93656,2025-05-06,3174,SUCCESS,VIM7,VijayPur,Gujarat,NEFT,""
TXN88724,2025-05-02,9912,FAILED,ANN6,Annavaram,Hyderabad,CASH,Account Blocked
TXN98500,2025-05-03,4449,SUCCESS,ANN6,Annavaram,Hyderabad,DEBIT CARD,""
TXN11325,2025-05-07,9178,SUCCESS,T N9,Tadipatri,Hyderabad,DEBIT CARD,""
TXN34930,2025-05-02,5778,SUCCESS,HAD6,HimayatNagar,Gujarat,CASH,""
TXN20871,2025-05-05,3774,FAILED,HAD2,HimayatNagar,Gujarat,CASH,Technical Error
TXN12051,2025-05-04,3417,FAILED,ANN3,Annavaram,Hyderabad,NEFT,Technical Error
TXN17977,2025-05-03,2283,FAILED,VIM7,VijayPur,Gujarat,NEFT,Exceeded Limit
TXN65685,2025-05-07,5817,FAILED,VIM5,VijayPur,Gujarat,CREDIT CARD,Insufficient Funds
TXN91743,2025-05-01,8605,SUCCESS,KOT8,Kormangala,Gujarat,CASH,""
TXN19602,2025-05-05,3873,SUCCESS,KOT3,Kormangala,Gujarat,NEFT,""
TXN21329,2025-05-01,2479,FAILED,VEL8,Vilaspur,Hyderabad,NEFT,Technical Error
TXN43869,2025-05-02,6006,SUCCESS,VEL8,Vilaspur,Hyderabad,NEFT,""
TXN58541,2025-05-07,1583,FAILED,VIM7,Bharat Nagar,Gujarat,DEBIT CARD,Invalid Account Number
TXN36742,2025-05-05,9191,SUCCESS,ANN5,Annavaram,Hyderabad,NEFT,""
TXN83532,2025-05-04,7168,SUCCESS,VIM6,VijayPur,Gujarat,DEBIT CARD,""
TXN77063,2025-05-04,9301,SUCCESS,KOT7,Kormangala,Gujarat,CREDIT CARD,""
TXN90539,2025-05-01,9894,SUCCESS,VEL6,Vilaspur,Hyderabad,NEFT,""
TXN19673,2025-05-06,8719,SUCCESS,VIM3,VijayPur,Gujarat,NEFT,""
TXN71139,2025-05-02,247,SUCCESS,KOT8,Kormangala,Gujarat,DEBIT CARD,""
TXN85849,2025-05-07,4970,SUCCESS,HAD6,HimayatNagar,Gujarat,NEFT,""
TXN88794,2025-05-07,8524,SUCCESS,ANN5,Annavaram,Hyderabad,CREDIT CARD,""
TXN43538,2025-05-07,3347,FAILED,ANN7,Annavaram,Hyderabad,CASH,Technical Error
TXN60822,2025-05-05,8552,SUCCESS,T N2,Tadipatri,Hyderabad,CREDIT CARD,""
TXN12710,2025-05-07,5137,SUCCESS,VIM2,VijayPur,Gujarat,CASH,""
TXN70251,2025-05-01,3716,FAILED,VEL5,Vilaspur,Hyderabad,NEFT,Account Blocked
TXN93030,2025-05-05,8626,SUCCESS,T N3,Tadipatri,Hyderabad,DEBIT CARD,""
TXN91935,2025-05-06,4302,SUCCESS,ANN3,Annavaram,Hyderabad,CREDIT CARD,""
TXN66639,2025-05-03,5675,SUCCESS,T N5,Tadipatri,Hyderabad,DEBIT CARD,""
TXN84277,2025-05-05,2211,SUCCESS,VIM4,VijayPur,Gujarat,NEFT,""
TXN49164,2025-05-06,1829,SUCCESS,VIM6,VijayPur,Gujarat,CASH,""
TXN61273,2025-05-05,2718,SUCCESS,TAM1,Tanuku,Hyderabad,DEBIT CARD,""
TXN61774,2025-05-06,8096,SUCCESS,VIM2,Bharat Nagar,Gujarat,CREDIT CARD,""
TXN89807,2025-05-02,6377,SUCCESS,T N4,Tadipatri,Hyderabad,NEFT,""
TXN22594,2025-05-05,497,SUCCESS,HAD4,HimayatNagar,Gujarat,NEFT,""
TXN45061,2025-05-05,8441,SUCCESS,ANN1,Annavaram,Hyderabad,CREDIT CARD,""
TXN56290,2025-05-03,5249,SUCCESS,HAD5,HimayatNagar,Gujarat,CASH,""
TXN91439,2025-05-05,7247,SUCCESS,VEL9,Vilaspur,Hyderabad,NEFT,""
