TransactionID,Date,Amount,Status,BranchID,BranchName,BranchCity,TransactionType,FailureReason
TXN84343,2025-05-05,3922,SUCCESS,KOT4,Komatla,Vizag,CASH,""
TXN20946,2025-05-02,116,SUCCESS,KOR7,Kakinada,Vizag,NEFT,""
TXN76409,2025-05-03,7270,SUCCESS,ADY7,Alwal,Hyderabad,DEBIT CARD,""
TXN69930,2025-05-05,666,FAILED,ADY4,Alwal,Hyderabad,CREDIT CARD,Invalid Account Number
TXN73691,2025-05-07,832,SUCCESS,ADY5,Alwal,Hyderabad,CREDIT CARD,""
TXN82998,2025-05-07,2883,SUCCESS,ADY2,Alwal,Hyderabad,NEFT,""
TXN10492,2025-05-07,838,SUCCESS,HIN4,HRNagar,Gujarat,NEFT,""
TXN71918,2025-05-06,7453,SUCCESS,KOR7,Kakinada,Vizag,NEFT,""
TXN59436,2025-05-03,624,SUCCESS,HIN2,HRNagar,Gujarat,NEFT,""
TXN84459,2025-05-03,6025,SUCCESS,MG 2,Malkaagiri,Vizag,NEFT,""
TXN17364,2025-05-06,4229,SUCCESS,BTM4,Bhimavaram,Vizag,NEFT,""
TXN45337,2025-05-02,6666,SUCCESS,ADY1,Alwal,Hyderabad,NEFT,""
TXN29424,2025-05-03,3402,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,""
TXN41791,2025-05-01,6138,SUCCESS,HIN8,HRNagar,Gujarat,DEBIT CARD,""
TXN51055,2025-05-04,4853,SUCCESS,KOR3,Kakinada,Vizag,CASH,""
TXN82212,2025-05-06,9769,SUCCESS,HIN3,HRNagar,Gujarat,CASH,""
TXN79143,2025-05-07,6825,SUCCESS,MG 9,Malkaagiri,Vizag,DEBIT CARD,""
TXN18136,2025-05-06,544,SUCCESS,ADY8,Alwal,Hyderabad,CASH,""
TXN45494,2025-05-03,2720,FAILED,IND5,AnadNagar,Vizag,CREDIT CARD,Technical Error
TXN51811,2025-05-04,9090,SUCCESS,IND5,AnadNagar,Vizag,NEFT,""
TXN70496,2025-05-06,7508,SUCCESS,KOT4,Komatla,Vizag,CREDIT CARD,""
TXN68800,2025-05-04,7154,SUCCESS,HIN7,HRNagar,Gujarat,CASH,""
TXN92600,2025-05-04,3484,FAILED,ADY6,Alwal,Hyderabad,CREDIT CARD,Account Blocked
TXN86447,2025-05-02,6525,SUCCESS,KOR4,Kakinada,Vizag,CASH,""
TXN59159,2025-05-04,7420,SUCCESS,KOR2,Kakinada,Vizag,NEFT,""
TXN94892,2025-05-04,3451,SUCCESS,ADY4,Alwal,Hyderabad,CREDIT CARD,""
TXN91103,2025-05-07,1880,SUCCESS,ADY3,Alwal,Hyderabad,NEFT,""
TXN79109,2025-05-01,3050,FAILED,BTM4,Bhimavaram,Vizag,CREDIT CARD,Exceeded Limit
TXN36334,2025-05-05,9685,SUCCESS,ADY1,Alwal,Hyderabad,NEFT,""
TXN24017,2025-05-07,7637,SUCCESS,KOR2,Kakinada,Vizag,DEBIT CARD,""
TXN89741,2025-05-06,7621,FAILED,KOR8,Kakinada,Vizag,CASH,Insufficient Funds
TXN64791,2025-05-05,4023,FAILED,MG 3,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
TXN65990,2025-05-01,6495,FAILED,IND7,AnadNagar,Vizag,NEFT,Technical Error
TXN49031,2025-05-02,3637,SUCCESS,IND4,AnadNagar,Vizag,NEFT,""
TXN36369,2025-05-06,6518,SUCCESS,IND4,AnadNagar,Vizag,CASH,""
TXN31555,2025-05-05,4735,SUCCESS,KOR6,Kakinada,Vizag,CREDIT CARD,""
TXN69550,2025-05-02,7924,FAILED,KOT4,Komatla,Vizag,CREDIT CARD,Insufficient Funds
TXN84561,2025-05-06,4818,SUCCESS,KOT9,Komatla,Vizag,DEBIT CARD,""
TXN72119,2025-05-01,9130,SUCCESS,HIN2,HRNagar,Gujarat,NEFT,""
TXN74945,2025-05-07,1478,SUCCESS,MG 5,Malkaagiri,Vizag,DEBIT CARD,""
TXN76739,2025-05-01,983,FAILED,ADY2,Alwal,Hyderabad,CREDIT CARD,Exceeded Limit
TXN26981,2025-05-06,5684,FAILED,MG 8,Malkaagiri,Vizag,CASH,Technical Error
TXN37828,2025-05-01,2071,FAILED,HIN5,HRNagar,Gujarat,CREDIT CARD,Technical Error
TXN44952,2025-05-01,7147,SUCCESS,IND2,AnadNagar,Vizag,CREDIT CARD,""
TXN76072,2025-05-04,3384,SUCCESS,HIN5,HRNagar,Gujarat,CREDIT CARD,""
TXN31753,2025-05-07,1094,FAILED,KOT6,Komatla,Vizag,CASH,Network Timeout
TXN70533,2025-05-01,4014,SUCCESS,BTM1,Bhimavaram,Vizag,CREDIT CARD,""
TXN58855,2025-05-04,9199,SUCCESS,MG 9,Malkaagiri,Vizag,DEBIT CARD,""
TXN14377,2025-05-05,7250,SUCCESS,MG 8,Malkaagiri,Vizag,NEFT,""
TXN69938,2025-05-01,6072,SUCCESS,KOT6,Komatla,Vizag,CASH,""
TXN66484,2025-05-05,7916,SUCCESS,ADY2,Alwal,Hyderabad,DEBIT CARD,""
TXN18225,2025-05-01,6513,SUCCESS,KOR1,Kakinada,Vizag,DEBIT CARD,""
TXN42793,2025-05-01,8468,SUCCESS,MG 7,Malkaagiri,Vizag,DEBIT CARD,""
TXN14059,2025-05-03,1236,SUCCESS,HIN9,HRNagar,Gujarat,CASH,""
TXN21843,2025-05-03,1259,SUCCESS,HIN3,HRNagar,Gujarat,NEFT,""
TXN82887,2025-05-03,9295,SUCCESS,HIN2,HRNagar,Gujarat,NEFT,""
TXN23763,2025-05-03,8184,SUCCESS,KOT1,Komatla,Vizag,CREDIT CARD,""
TXN58840,2025-05-01,5783,FAILED,KOR2,Kakinada,Vizag,CASH,Exceeded Limit
TXN78680,2025-05-06,3768,SUCCESS,KOR2,Kakinada,Vizag,CASH,""
TXN71864,2025-05-04,7331,FAILED,IND6,AnadNagar,Vizag,CREDIT CARD,Insufficient Funds
TXN92163,2025-05-02,5321,SUCCESS,HIN7,HRNagar,Gujarat,NEFT,""
TXN33840,2025-05-05,6092,SUCCESS,MG 5,Malkaagiri,Vizag,DEBIT CARD,""
TXN40548,2025-05-04,5112,SUCCESS,BTM7,Bhimavaram,Vizag,CREDIT CARD,""
TXN39041,2025-05-07,5266,SUCCESS,KOT6,Komatla,Vizag,CREDIT CARD,""
TXN59599,2025-05-04,5677,FAILED,IND1,AnadNagar,Vizag,CREDIT CARD,Network Timeout
TXN35030,2025-05-02,4931,SUCCESS,KOR6,Kakinada,Vizag,CREDIT CARD,""
TXN52316,2025-05-03,4890,SUCCESS,KOT5,Komatla,Vizag,NEFT,""
TXN69528,2025-05-01,2254,SUCCESS,IND6,AnadNagar,Vizag,CREDIT CARD,""
TXN53449,2025-05-04,8257,SUCCESS,KOT8,Komatla,Vizag,CASH,""
TXN77409,2025-05-01,5989,SUCCESS,KOT6,Komatla,Vizag,CASH,""
TXN37196,2025-05-06,6000,SUCCESS,IND1,AnadNagar,Vizag,CREDIT CARD,""
TXN12300,2025-05-06,6297,SUCCESS,KOT9,Komatla,Vizag,CREDIT CARD,""
TXN54365,2025-05-05,7205,FAILED,HIN9,HRNagar,Gujarat,CASH,Account Blocked
TXN23467,2025-05-01,5683,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Network Timeout
TXN72774,2025-05-02,7158,FAILED,MG 5,Malkaagiri,Vizag,CASH,Invalid Account Number
TXN90899,2025-05-03,3352,SUCCESS,BTM9,Bhimavaram,Vizag,CREDIT CARD,""
TXN42379,2025-05-03,8934,SUCCESS,ADY3,Alwal,Hyderabad,CASH,""
TXN84630,2025-05-04,3206,FAILED,KOT2,Komatla,Vizag,DEBIT CARD,Invalid Account Number
TXN45521,2025-05-04,2062,FAILED,MG 2,Malkaagiri,Vizag,CREDIT CARD,Invalid Account Number
TXN83818,2025-05-06,2279,SUCCESS,IND9,AnadNagar,Vizag,CREDIT CARD,""
TXN95993,2025-05-05,1675,FAILED,KOT1,Komatla,Vizag,DEBIT CARD,Exceeded Limit
TXN36131,2025-05-05,7698,SUCCESS,KOT4,Komatla,Vizag,CASH,""
TXN81825,2025-05-03,1166,SUCCESS,HIN1,HRNagar,Gujarat,CREDIT CARD,""
TXN36057,2025-05-04,8937,SUCCESS,KOT5,Komatla,Vizag,NEFT,""
TXN80494,2025-05-05,1409,SUCCESS,HIN4,HRNagar,Gujarat,CASH,""
TXN38099,2025-05-07,7644,SUCCESS,ADY9,Alwal,Hyderabad,DEBIT CARD,""
TXN44371,2025-05-07,4168,SUCCESS,KOR9,Kakinada,Vizag,CASH,""
TXN75014,2025-05-06,7774,SUCCESS,ADY1,Alwal,Hyderabad,DEBIT CARD,""
